unit_id,unit_type,unit_title,rank,score,overlap,tag,full_label,file,line,kind,section_title,snippet,query_sha256,status
fga.236.s0,section,"Complements to the preceding exposé ([3], V)(1)",12,19.332482,flat;is;morphism;on;separable,0BRS,more-morphisms-lemma-normalized-base-change-with-reduced-fibre-over-curve-separable,more-morphisms.tex,19481,lemma,Reduced fibre theorem,"egin lemma [Variant with separable extensions over curves] Let f : X o S be a flat, finite type morphism of schemes. Assume S is Nagata, integral with function field K , and regular of dimension 1 . Assume the field extensions appa( )/K are separable for every generic point of an",0F5D864EDF255A76A1348E2EF023534C59078D86C6E52CB423CD8E3DB2730604,lexical_candidate_only
fga.236.s1,section,Topological properties of commutative group preschemes,1,33.757872,be;closed;group;identity;is;of;properties;separated,047G,groupoids-lemma-group-scheme-separated,groupoids.tex,575,lemma,Properties of group schemes,egin lemma Let S be a scheme. Let G be a group scheme over S . Then G o S is separated (resp.\ quasi-separated) if and only if the identity morphism e : S o G is a closed immersion (resp.\ quasi-compact).,91F9EA1A6F725ACA44AC3CF8142DE88980262AA75A18AF7DC19438DC7156C562,lexical_candidate_only
fga.236.s1,section,Topological properties of commutative group preschemes,2,31.610541,be;closed;field;group;identity;is;of;properties,0B7R,groupoids-proposition-connected-component,groupoids.tex,1013,proposition,Properties of group schemes over a field,"egin proposition Let G be a group scheme over a field k . There exists a canonical closed subgroup scheme G 0 G with the following properties egin enumerate G 0 o G is a flat closed immersion, G 0 G is the connected component of the identity, G 0 is geometrically irreducible, and",91F9EA1A6F725ACA44AC3CF8142DE88980262AA75A18AF7DC19438DC7156C562,lexical_candidate_only
fga.236.s1,section,Topological properties of commutative group preschemes,3,30.594024,be;closed;group;identity;is;of;properties;separated,06P6,spaces-groupoids-lemma-group-scheme-separated,spaces-groupoids.tex,301,lemma,Properties of group algebraic spaces,"egin lemma Let S be a scheme. Let B be an algebraic space over S . Let G be a group algebraic space over B . Then G o B is separated (resp.\ quasi-separated, resp.\ locally separated) if and only if the identity morphism e : B o G is a closed immersion (resp.\ quasi-compact, resp",91F9EA1A6F725ACA44AC3CF8142DE88980262AA75A18AF7DC19438DC7156C562,lexical_candidate_only
fga.236.s1,section,Topological properties of commutative group preschemes,4,30.068211,be;closed;field;group;is;of;properties,047T,groupoids-lemma-immersion-group-schemes-closed-over-field,groupoids.tex,881,lemma,Properties of group schemes over a field,"egin lemma Let i : G' o G be an immersion of group schemes over a field k . Then i is a closed immersion, i.e., i(G') is a closed subgroup scheme of G .",91F9EA1A6F725ACA44AC3CF8142DE88980262AA75A18AF7DC19438DC7156C562,lexical_candidate_only
fga.236.s1,section,Topological properties of commutative group preschemes,5,29.022126,be;field;group;is;of;properties;separated,047L,groupoids-lemma-group-scheme-over-field-separated,groupoids.tex,766,lemma,Properties of group schemes over a field,egin lemma Let G be a group scheme over a field. Then G is a separated scheme.,91F9EA1A6F725ACA44AC3CF8142DE88980262AA75A18AF7DC19438DC7156C562,lexical_candidate_only
fga.236.s1,section,Topological properties of commutative group preschemes,6,27.994342,be;closed;field;group;is;of;properties;rational,0B7U,groupoids-lemma-compact-set-in-affine,groupoids.tex,1091,lemma,Properties of group schemes over a field,egin lemma Let k be an algebraically closed field. Let G be a group scheme over k . Assume that G is Jacobson and that all closed points are k -rational. Let T = (A) where A is a directed colimit of algebras which are finite products of copies of k . For any morphism f : T o G th,91F9EA1A6F725ACA44AC3CF8142DE88980262AA75A18AF7DC19438DC7156C562,lexical_candidate_only
fga.236.s1,section,Topological properties of commutative group preschemes,7,27.810294,be;closed;field;group;is;of;properties,047S,groupoids-lemma-open-subgroup-closed-over-field,groupoids.tex,858,lemma,Properties of group schemes over a field,"egin lemma Let k be a field. Let : G' o G be a morphism of group schemes over k . If (G') is open in G , then (G') is closed in G .",91F9EA1A6F725ACA44AC3CF8142DE88980262AA75A18AF7DC19438DC7156C562,lexical_candidate_only
fga.236.s1,section,Topological properties of commutative group preschemes,8,26.840068,be;closed;field;group;of;properties;rational,0B7S,groupoids-lemma-points-in-affine,groupoids.tex,1329,lemma,Properties of algebraic group schemes,"egin lemma Let k be an algebraically closed field. Let G be a locally algebraic group scheme over k . Let g 1, , g n G(k) be k -rational points. Then there exists an affine open U G containing g 1, , g n .",91F9EA1A6F725ACA44AC3CF8142DE88980262AA75A18AF7DC19438DC7156C562,lexical_candidate_only
fga.236.s1,section,Topological properties of commutative group preschemes,9,26.749926,be;closed;field;group;is;of;properties,047U,groupoids-lemma-group-scheme-field-countable-affine,groupoids.tex,1196,lemma,Properties of group schemes over a field,egin lemma Let G be a group scheme over a field. There exists an open and closed subscheme G' G which is a countable union of affines.,91F9EA1A6F725ACA44AC3CF8142DE88980262AA75A18AF7DC19438DC7156C562,lexical_candidate_only
fga.236.s1,section,Topological properties of commutative group preschemes,10,25.737812,closed;field;group;is;of,074M,brauer-lemma-brauer-algebraically-closed,brauer.tex,450,lemma,The Brauer group of a field,egin lemma The Brauer group of an algebraically closed field is zero.,91F9EA1A6F725ACA44AC3CF8142DE88980262AA75A18AF7DC19438DC7156C562,lexical_candidate_only
fga.236.s1,section,Topological properties of commutative group preschemes,11,25.322356,closed;first;is;necessarily;of;separated,05JW,limits-section-universally-closed,limits.tex,3446,section,Universally closed morphisms,Universally closed morphisms In this section we discuss when a quasi-compact (but not necessarily separated) morphism is universally closed. We first prove a lemma which will allow us,91F9EA1A6F725ACA44AC3CF8142DE88980262AA75A18AF7DC19438DC7156C562,lexical_candidate_only
fga.236.s1,section,Topological properties of commutative group preschemes,12,25.122109,be;closed;field;group;is;of;properties,047R,groupoids-lemma-reduced-subgroup-scheme-perfect,groupoids.tex,846,lemma,Properties of group schemes over a field,egin lemma Let G be a group scheme over a perfect field k . Then the reduction G red of G is a closed subgroup scheme of G .,91F9EA1A6F725ACA44AC3CF8142DE88980262AA75A18AF7DC19438DC7156C562,lexical_candidate_only
fga.236.s1.remark.u.n01,remark,Remark,1,24.675402,component;images;of;respectively,0DR7,stacks-geometry-lemma-multiplicity,stacks-geometry.tex,575,lemma,Multiplicities of components of algebraic stacks,egin lemma Let U 1 o X and U 2 o X be two smooth morphisms from schemes to a locally Noetherian algebraic stack X . Let T 1' and T 2' be irreducible components of |U 1| and |U 2| respectively. Assume the closures of the images of T 1' and T 2' are the same irreducible component T,C66E28C5C84A8BDC251CC2CD59F21EE8B32CF2CE267449C889CDCA1AE359E96E,lexical_candidate_only
fga.236.s1.remark.u.n01,remark,Remark,2,20.967313,as;in;its;of;quotient;torsion,0B0K,examples-proposition-quotient-by-torsion-modules,examples.tex,6601,proposition,The category of modules modulo torsion modules,"egin proposition Let A be a ring. Let Q(A) denote its total quotient ring (as in Algebra, Example ef algebra-example-localize-at-prime ). Let ext Mod A denote the category of A -modules and T its Serre subcategory of torsion modules. Let ext Mod Q(A) denote the category of Q(A) -",C66E28C5C84A8BDC251CC2CD59F21EE8B32CF2CE267449C889CDCA1AE359E96E,lexical_candidate_only
fga.236.s1.remark.u.n01,remark,Remark,3,20.959333,component;group;of;scheme;subgroup,0B7R,groupoids-proposition-connected-component,groupoids.tex,1013,proposition,Properties of group schemes over a field,"egin proposition Let G be a group scheme over a field k . There exists a canonical closed subgroup scheme G 0 G with the following properties egin enumerate G 0 o G is a flat closed immersion, G 0 G is the connected component of the identity, G 0 is geometrically irreducible, and",C66E28C5C84A8BDC251CC2CD59F21EE8B32CF2CE267449C889CDCA1AE359E96E,lexical_candidate_only
fga.236.s1.remark.u.n01,remark,Remark,4,20.386027,images;in;of;respectively,0DRN,stacks-geometry-lemma-base-change-invariance-of-relative-dimension,stacks-geometry.tex,1127,lemma,Dimension theory of algebraic stacks,"egin lemma Suppose given a Cartesian square of morphisms of locally Noetherian stacks T ' T \\ X ' X in which the vertical morphisms are locally of finite type. If t' | T '| , with images t , x' , and x in | T | , | X '| , and | X | respectively, then im t' ( T ' x' ) = im t ( T ",C66E28C5C84A8BDC251CC2CD59F21EE8B32CF2CE267449C889CDCA1AE359E96E,lexical_candidate_only
fga.236.s1.remark.u.n01,remark,Remark,5,19.335617,group;of;scheme;subgroup,047D,groupoids-definition-closed-subgroup-scheme,groupoids.tex,329,definition,Group schemes,"egin definition Let S be a scheme. Let (G, m) be a group scheme over S . egin enumerate A closed subgroup scheme of G is a closed subscheme H G such that m| H imes S H factors through H and induces a group scheme structure on H over S . An open subgroup scheme of G is an open sub",C66E28C5C84A8BDC251CC2CD59F21EE8B32CF2CE267449C889CDCA1AE359E96E,lexical_candidate_only
fga.236.s1.remark.u.n01,remark,Remark,6,18.931459,group;of;scheme;subgroup,047R,groupoids-lemma-reduced-subgroup-scheme-perfect,groupoids.tex,846,lemma,Properties of group schemes over a field,egin lemma Let G be a group scheme over a perfect field k . Then the reduction G red of G is a closed subgroup scheme of G .,C66E28C5C84A8BDC251CC2CD59F21EE8B32CF2CE267449C889CDCA1AE359E96E,lexical_candidate_only
fga.236.s1.remark.u.n01,remark,Remark,7,18.594837,group;of;quotient;scheme;subgroup,0BE4,divisors-definition-class-group,divisors.tex,6687,definition,Weil divisors,egin definition Let X be a locally Noetherian integral scheme. The Weil divisor class group of X is the quotient of the group of Weil divisors by the subgroup of principal Weil divisors. Notation: ext Cl (X) .,C66E28C5C84A8BDC251CC2CD59F21EE8B32CF2CE267449C889CDCA1AE359E96E,lexical_candidate_only
fga.236.s1.remark.u.n01,remark,Remark,8,18.537524,group;scheme;subgroup,0G8L,groupoids-lemma-closed-subgroup-scheme,groupoids.tex,347,lemma,Group schemes,"egin lemma Let S be a scheme. Let (G, m, e, i) be a group scheme over S . egin enumerate A closed subscheme H G is a closed subgroup scheme if and only if e : S o G , m| H imes S H : H imes S H o G , and i| H : H o G factor through H . An open subscheme H G is an open subgroup sc",C66E28C5C84A8BDC251CC2CD59F21EE8B32CF2CE267449C889CDCA1AE359E96E,lexical_candidate_only
fga.236.s1.remark.u.n01,remark,Remark,9,18.302470,its;of;quotient;torsion,0B0M,examples-proposition-quotient-abelian-groups-by-torsion-groups,examples.tex,6643,proposition,The category of modules modulo torsion modules,egin proposition The quotient of the category of abelian groups modulo its Serre subcategory of torsion groups is the category of Q -vector spaces.,C66E28C5C84A8BDC251CC2CD59F21EE8B32CF2CE267449C889CDCA1AE359E96E,lexical_candidate_only
fga.236.s1.remark.u.n01,remark,Remark,10,18.289732,its;remark;scheme;torsion,03US,trace-remark-torsion-stalks,trace.tex,2107,remark,On l-adic sheaves,"egin remark Since a Z -sheaf is only defined on a Noetherian scheme, it is torsion if and only if its stalks are torsion.",C66E28C5C84A8BDC251CC2CD59F21EE8B32CF2CE267449C889CDCA1AE359E96E,lexical_candidate_only
fga.236.s1.remark.u.n01,remark,Remark,11,18.055395,as;group;in;of;quotient;subgroup,0BU4,more-algebra-definition-wild-inertia,more-algebra.tex,33418,definition,Galois extensions and ramification,egin definition With assumptions and notation as in Lemma ef lemma-galois-inertia . egin enumerate The wild inertia group of m is the subgroup P . The tame inertia group of m is the quotient I o I t . We denote heta : I o e(appa( m)) the surjective map (ef equation-inertia-charac,C66E28C5C84A8BDC251CC2CD59F21EE8B32CF2CE267449C889CDCA1AE359E96E,lexical_candidate_only
fga.236.s1.remark.u.n01,remark,Remark,12,17.941472,define;inverse;natural;of,09ZJ,examples-section-lim-not-quasi-compact,examples.tex,76,section,Non-quasi-compact inverse limit of quasi-compact spaces,"Non-quasi-compact inverse limit of quasi-compact spaces Let N denote the set of natural numbers. For every integer n , let I n denote the set of all natural numbers > n . Define T n to be th",C66E28C5C84A8BDC251CC2CD59F21EE8B32CF2CE267449C889CDCA1AE359E96E,lexical_candidate_only
fga.236.s1.theorem.1-1,theorem,Theorem 1.1,1,23.984723,closed;constructible;if;in;is;open;sets,09YG,topology-lemma-closed-constructible-image,topology.tex,2699,lemma,Constructible sets,"egin lemma Let Z X be a closed subset whose complement is retrocompact open. Let E Z . If E is constructible in Z , then E is constructible in X .",46AFADB6B4D2B37D1C0C10DEB3604EE4BE92FDFB433FF3DFD221E294477A225F,lexical_candidate_only
fga.236.s1.theorem.1-1,theorem,Theorem 1.1,2,23.372656,constructible;is;locally;quasi-compact;separated;sets,054E,properties-lemma-constructible-quasi-compact-quasi-separated,properties.tex,120,lemma,Constructible sets,egin lemma Let X be a quasi-compact and quasi-separated scheme. Any locally constructible subset of X is constructible.,46AFADB6B4D2B37D1C0C10DEB3604EE4BE92FDFB433FF3DFD221E294477A225F,lexical_candidate_only
fga.236.s1.theorem.1-1,theorem,Theorem 1.1,3,23.089305,closed;if;in;is;locally;proper;separated,03GN,morphisms-lemma-image-proper-is-proper,morphisms.tex,10054,lemma,Proper morphisms,"egin lemma Let S be a scheme. Let f : X o Y be a morphism of schemes over S . If X is universally closed over S and f is surjective then Y is universally closed over S . In particular, if also Y is separated and locally of finite type over S , then Y is proper over S .",46AFADB6B4D2B37D1C0C10DEB3604EE4BE92FDFB433FF3DFD221E294477A225F,lexical_candidate_only
fga.236.s1.theorem.1-1,theorem,Theorem 1.1,4,23.074911,closed;constructible;in;is;locally;quasi-compact;sets,0F2K,topology-lemma-locally-closed-constructible-image,topology.tex,2794,lemma,Constructible sets,egin lemma Let X be a quasi-compact topological space having a basis consisting of quasi-compact opens such that the intersection of any two quasi-compact opens is quasi-compact. Let T X be a locally closed subset such that T is quasi-compact and T c is retrocompact in X . Then T,46AFADB6B4D2B37D1C0C10DEB3604EE4BE92FDFB433FF3DFD221E294477A225F,lexical_candidate_only
fga.236.s1.theorem.1-1,theorem,Theorem 1.1,5,22.970774,constructible;if;in;is;locally;open;sets,054C,properties-lemma-locally-constructible,properties.tex,37,lemma,Constructible sets,egin lemma Let X be a scheme. A subset E of X is locally constructible in X if and only if E ap U is constructible in U for every affine open U of X .,46AFADB6B4D2B37D1C0C10DEB3604EE4BE92FDFB433FF3DFD221E294477A225F,lexical_candidate_only
fga.236.s1.theorem.1-1,theorem,Theorem 1.1,6,22.710870,closed;if;is;locally;proper;separated,0CYQ,coherent-lemma-functoriality-closed-proper-over-base,coherent.tex,7312,lemma,Being proper over a base,"egin lemma Let S be a scheme. Let f : X o Y be a morphism of schemes which are locally of finite type over S . egin enumerate If Y is separated over S and Z X is a closed subset proper over S , then f(Z) is a closed subset of Y proper over S . If f is universally closed and Z X i",46AFADB6B4D2B37D1C0C10DEB3604EE4BE92FDFB433FF3DFD221E294477A225F,lexical_candidate_only
fga.236.s1.theorem.1-1,theorem,Theorem 1.1,7,22.448043,closed;constructible;in;is;quasi-compact;sets,09YE,topology-lemma-intersect-constructible-with-closed,topology.tex,2656,lemma,Constructible sets,egin lemma Let X be a topological space. Let Z X be a closed subset such that X Z is quasi-compact. Then for a constructible set E X the intersection E ap Z is constructible in Z .,46AFADB6B4D2B37D1C0C10DEB3604EE4BE92FDFB433FF3DFD221E294477A225F,lexical_candidate_only
fga.236.s1.theorem.1-1,theorem,Theorem 1.1,8,22.332326,constructible;in;is;open;quasi-compact;separated;sets,054D,properties-lemma-quasi-separated-quasi-compact-open-retrocompact,properties.tex,83,lemma,Constructible sets,egin lemma Let X be a quasi-separated scheme. The intersection of any two quasi-compact opens of X is a quasi-compact open of X . Every quasi-compact open of X is retrocompact in X .,46AFADB6B4D2B37D1C0C10DEB3604EE4BE92FDFB433FF3DFD221E294477A225F,lexical_candidate_only
fga.236.s1.theorem.1-1,theorem,Theorem 1.1,9,22.065151,closed;if;in;is;proper;separated,01W6,morphisms-lemma-image-proper-scheme-closed,morphisms.tex,9949,lemma,Proper morphisms,"egin lemma Suppose given a commutative diagram of schemes X Y \\ S with Y separated over S . egin enumerate If X o S is universally closed, then the morphism X o Y is universally closed. If X is proper over S , then the morphism X o Y is proper. In particular, in both cases the i",46AFADB6B4D2B37D1C0C10DEB3604EE4BE92FDFB433FF3DFD221E294477A225F,lexical_candidate_only
fga.236.s1.theorem.1-1,theorem,Theorem 1.1,10,22.033311,closed;constructible;if;is;locally;quasi-compact;sets,09YR,etale-cohomology-lemma-constructible-constructible,etale-cohomology.tex,11759,lemma,Constructible sheaves,"egin lemma Let X be a quasi-compact and quasi-separated scheme. Let F be a sheaf of sets, abelian groups, -modules (with Noetherian) on X . If there exist constructible locally closed subschemes T i X such that (a) X = igcup T j and (b) F | T j is constructible, then F is constru",46AFADB6B4D2B37D1C0C10DEB3604EE4BE92FDFB433FF3DFD221E294477A225F,lexical_candidate_only
fga.236.s1.theorem.1-1,theorem,Theorem 1.1,11,21.578434,constructible;if;in;is;open;sets,09YD,topology-lemma-quasi-compact-open-immersion-constructible-image,topology.tex,2620,lemma,Constructible sets,"egin lemma Let U X be a retrocompact open. Let E U . If E is constructible in U , then E is constructible in X .",46AFADB6B4D2B37D1C0C10DEB3604EE4BE92FDFB433FF3DFD221E294477A225F,lexical_candidate_only
fga.236.s1.theorem.1-1,theorem,Theorem 1.1,12,21.276779,closed;constructible;in;open;quasi-compact;sets,0CAL,modules-lemma-constructible-in-constant,modules.tex,3133,lemma,Constructible sheaves of sets,"egin lemma Let X be a spectral topological space. Let B be the set of quasi-compact open subsets of X . Let F be a sheaf of sets as in Equation (ef equation-towards-constructible-sets ). Then there exist finitely many constructible closed subsets Z 1, , Z n X and finite sets S i ",46AFADB6B4D2B37D1C0C10DEB3604EE4BE92FDFB433FF3DFD221E294477A225F,lexical_candidate_only
fga.236.s1.lemma.1-2,lemma,Lemma 1.2,1,30.960325,group;image;is;of;open;scheme;schemes,0B7N,groupoids-lemma-group-scheme-over-field-translate-open,groupoids.tex,748,lemma,Properties of group schemes over a field,"egin lemma If (G, m) is a group scheme over a field k . Let U G open and T o G a morphism of schemes. Then the image of the composition T imes k U o G imes k G o G is open.",D69A82B0D7C646FF2962EDA4C0795D9A1B6C7338307B1F52346A254D4913D692,lexical_candidate_only
fga.236.s1.lemma.1-2,lemma,Lemma 1.2,2,27.122498,group;is;of;open;scheme;schemes,047K,groupoids-lemma-group-scheme-over-field-open-multiplication,groupoids.tex,726,lemma,Properties of group schemes over a field,"egin lemma If (G, m) is a group scheme over a field k , then the multiplication map m : G imes k G o G is open.",D69A82B0D7C646FF2962EDA4C0795D9A1B6C7338307B1F52346A254D4913D692,lexical_candidate_only
fga.236.s1.lemma.1-2,lemma,Lemma 1.2,3,26.321849,connected;group;is;of;scheme;schemes,0B7Q,groupoids-lemma-connected-group-scheme-over-field-irreducible,groupoids.tex,949,lemma,Properties of group schemes over a field,"egin lemma Let G be a group scheme over a field k . If G is connected, then G is irreducible.",D69A82B0D7C646FF2962EDA4C0795D9A1B6C7338307B1F52346A254D4913D692,lexical_candidate_only
fga.236.s1.lemma.1-2,lemma,Lemma 1.2,4,25.744434,connected;group;is;of;open;scheme,03VF,trace-theorem-fundamental-group,trace.tex,2866,theorem,Fundamental groups,"egin theorem [Grothendieck] Let X be a connected scheme. egin enumerate There is a topology on 1(X, x ) such that the open subgroups form a fundamental system of open nbhds of e 1(X, x) . With topology of (1) the group 1(X, x ) is a profinite group. The functor egin matrix ext sc",D69A82B0D7C646FF2962EDA4C0795D9A1B6C7338307B1F52346A254D4913D692,lexical_candidate_only
fga.236.s1.lemma.1-2,lemma,Lemma 1.2,5,25.531190,an;group;is;of;open;scheme;schemes,047D,groupoids-definition-closed-subgroup-scheme,groupoids.tex,329,definition,Group schemes,"egin definition Let S be a scheme. Let (G, m) be a group scheme over S . egin enumerate A closed subgroup scheme of G is a closed subscheme H G such that m| H imes S H factors through H and induces a group scheme structure on H over S . An open subgroup scheme of G is an open sub",D69A82B0D7C646FF2962EDA4C0795D9A1B6C7338307B1F52346A254D4913D692,lexical_candidate_only
fga.236.s1.lemma.1-2,lemma,Lemma 1.2,6,25.517213,an;group;immersion;is;of;scheme;schemes,047T,groupoids-lemma-immersion-group-schemes-closed-over-field,groupoids.tex,881,lemma,Properties of group schemes over a field,"egin lemma Let i : G' o G be an immersion of group schemes over a field k . Then i is a closed immersion, i.e., i(G') is a closed subgroup scheme of G .",D69A82B0D7C646FF2962EDA4C0795D9A1B6C7338307B1F52346A254D4913D692,lexical_candidate_only
fga.236.s1.lemma.1-2,lemma,Lemma 1.2,7,25.286194,connected;group;immersion;is;of;scheme;schemes,0B7R,groupoids-proposition-connected-component,groupoids.tex,1013,proposition,Properties of group schemes over a field,"egin proposition Let G be a group scheme over a field k . There exists a canonical closed subgroup scheme G 0 G with the following properties egin enumerate G 0 o G is a flat closed immersion, G 0 G is the connected component of the identity, G 0 is geometrically irreducible, and",D69A82B0D7C646FF2962EDA4C0795D9A1B6C7338307B1F52346A254D4913D692,lexical_candidate_only
fga.236.s1.lemma.1-2,lemma,Lemma 1.2,8,24.924965,an;group;is;of;open;scheme;schemes,047U,groupoids-lemma-group-scheme-field-countable-affine,groupoids.tex,1196,lemma,Properties of group schemes over a field,egin lemma Let G be a group scheme over a field. There exists an open and closed subscheme G' G which is a countable union of affines.,D69A82B0D7C646FF2962EDA4C0795D9A1B6C7338307B1F52346A254D4913D692,lexical_candidate_only
fga.236.s1.lemma.1-2,lemma,Lemma 1.2,9,24.480209,connected;group;is;of;open;scheme;schemes,047V,groupoids-remark-easy,groupoids.tex,1187,remark,Properties of group schemes over a field,"egin remark If G is a group scheme over a field, is there always a quasi-compact open and closed subgroup scheme? By Proposition ef proposition-connected-component this question is only interesting if G has infinitely many connected components (geometrically).",D69A82B0D7C646FF2962EDA4C0795D9A1B6C7338307B1F52346A254D4913D692,lexical_candidate_only
fga.236.s1.lemma.1-2,lemma,Lemma 1.2,10,24.245754,an;group;is;open;scheme;schemes,0G8L,groupoids-lemma-closed-subgroup-scheme,groupoids.tex,347,lemma,Group schemes,"egin lemma Let S be a scheme. Let (G, m, e, i) be a group scheme over S . egin enumerate A closed subscheme H G is a closed subgroup scheme if and only if e : S o G , m| H imes S H : H imes S H o G , and i| H : H o G factor through H . An open subscheme H G is an open subgroup sc",D69A82B0D7C646FF2962EDA4C0795D9A1B6C7338307B1F52346A254D4913D692,lexical_candidate_only
fga.236.s1.lemma.1-2,lemma,Lemma 1.2,11,23.816858,an;image;is;nonempty;of;open;prove;schemes;subset,07DP,exercises-exercise-almost-surjective,exercises.tex,5719,exercise,"Schemes, Final Exam, Fall 2011",egin exercise Let k be an algebraically closed field. Let A B be an extension of domains which are both finite type k -algebras. Prove that the image of (B) o (A) contains a nonempty open subset of (A) using the following steps: egin enumerate Prove it if A o B is also finite. Pr,D69A82B0D7C646FF2962EDA4C0795D9A1B6C7338307B1F52346A254D4913D692,lexical_candidate_only
fga.236.s1.lemma.1-2,lemma,Lemma 1.2,12,22.874767,group;is;of;open;schemes,047S,groupoids-lemma-open-subgroup-closed-over-field,groupoids.tex,858,lemma,Properties of group schemes over a field,"egin lemma Let k be a field. Let : G' o G be a morphism of group schemes over k . If (G') is open in G , then (G') is closed in G .",D69A82B0D7C646FF2962EDA4C0795D9A1B6C7338307B1F52346A254D4913D692,lexical_candidate_only
fga.236.s1.lemma.1-3,lemma,Lemma 1.3,1,22.515006,be;components;connected;if;in;is;locally;of,04ME,topology-lemma-locally-connected,topology.tex,820,lemma,Connected components,"egin lemma Let X be a topological space. If X is locally connected, then egin enumerate any open subset of X is locally connected, and the connected components of X are open. So also the connected components of open subsets of X are open. In particular, every point has a fundamen",8E02EAAB9EE81298EBDB66746EDEB4D092DDEAFF9A8A44F0E43CDBEAD7330E4B,lexical_candidate_only
fga.236.s1.lemma.1-3,lemma,Lemma 1.3,2,22.337559,be;components;connected;is;of;union,04PP,algebra-lemma-closed-union-connected-components,algebra.tex,3968,lemma,Connected components of spectra,"egin lemma Let R be a ring. Let T (R) be a subset of the spectrum. The following are equivalent egin enumerate T is closed and is a union of connected components of (R) , T is an intersection of open and closed subsets of (R) , and T = V(I) where I R is an ideal generated by idem",8E02EAAB9EE81298EBDB66746EDEB4D092DDEAFF9A8A44F0E43CDBEAD7330E4B,lexical_candidate_only
fga.236.s1.lemma.1-3,lemma,Lemma 1.3,3,20.520384,be;components;connected;is;of;union,04PY,varieties-lemma-inverse-image-connected-component,varieties.tex,1104,lemma,Geometrically connected schemes,egin lemma Let K/k be an extension of fields. Let X be a scheme over k . For every connected component T of X the inverse image T K X K is a union of connected components of X K .,8E02EAAB9EE81298EBDB66746EDEB4D092DDEAFF9A8A44F0E43CDBEAD7330E4B,lexical_candidate_only
fga.236.s1.lemma.1-3,lemma,Lemma 1.3,4,20.035062,be;components;connected;containing;is;of,055L,more-morphisms-situation-connected-along-section,more-morphisms.tex,8179,situation,Connected components meeting a section,"egin situation Here f : X o Y be a morphism of schemes, and s : Y o X is a section of f . For every y Y we denote X 0 y the connected component of X y containing s(y) . Finally, we set X 0 = igcup y Y X 0 y .",8E02EAAB9EE81298EBDB66746EDEB4D092DDEAFF9A8A44F0E43CDBEAD7330E4B,lexical_candidate_only
fga.236.s1.lemma.1-3,lemma,Lemma 1.3,5,19.693548,be;components;connected;containing;in;is;of,0FIY,topology-remark-quasi-components,topology.tex,706,remark,Connected components,egin remark egin reference ite[Example 6.1.24] Engelking Let X be a topological space and x X . Let Z X be the connected component of X passing through x . Consider the intersection E of all open and closed subsets of X containing x . It is clear that Z E . In general Z = E . For,8E02EAAB9EE81298EBDB66746EDEB4D092DDEAFF9A8A44F0E43CDBEAD7330E4B,lexical_candidate_only
fga.236.s1.lemma.1-3,lemma,Lemma 1.3,6,19.655044,be;components;connected;if;is,004R,topology-section-connected-components,topology.tex,621,section,Connected components,Connected components egin definition Let X be a topological space. egin enumerate We say X is connected if X is not emp,8E02EAAB9EE81298EBDB66746EDEB4D092DDEAFF9A8A44F0E43CDBEAD7330E4B,lexical_candidate_only
fga.236.s1.lemma.1-3,lemma,Lemma 1.3,7,19.535291,components;connected;if;is;locally;of,04MD,topology-definition-locally-connected,topology.tex,814,definition,Connected components,egin definition A topological space X is called locally connected if every point x X has a fundamental system of connected neighbourhoods.,8E02EAAB9EE81298EBDB66746EDEB4D092DDEAFF9A8A44F0E43CDBEAD7330E4B,lexical_candidate_only
fga.236.s1.lemma.1-3,lemma,Lemma 1.3,8,19.220729,be;components;connected;if;in;of,055D,more-morphisms-lemma-connected-components-in-neighbourhood,more-morphisms.tex,7847,lemma,Connected components of fibres,"egin lemma Let f : X o Y be a morphism of schemes. Assume Y irreducible with generic point and f of finite type. If X has n connected components, then there exists a nonempty open V Y such that for all y V the fibre X y has at least n connected components.",8E02EAAB9EE81298EBDB66746EDEB4D092DDEAFF9A8A44F0E43CDBEAD7330E4B,lexical_candidate_only
fga.236.s1.lemma.1-3,lemma,Lemma 1.3,9,19.206256,be;components;connected;if;in;is;locally;of,055P,more-morphisms-lemma-connected-along-section-locally-constructible,more-morphisms.tex,8268,lemma,Connected components meeting a section,"egin lemma Let f : X o Y , s : Y o X be as in Situation ef situation-connected-along-section . If f is of finite presentation then X 0 is locally constructible in X .",8E02EAAB9EE81298EBDB66746EDEB4D092DDEAFF9A8A44F0E43CDBEAD7330E4B,lexical_candidate_only
fga.236.s1.lemma.1-3,lemma,Lemma 1.3,10,19.012740,be;components;connected;if;is;of,0377,topology-lemma-connected-fibres-quotient-topology-connected-components,topology.tex,721,lemma,Connected components,"egin lemma Let f : X o Y be a continuous map of topological spaces. Assume that egin enumerate all fibres of f are connected, and a set T Y is closed if and only if f -1 (T) is closed. Then f induces a bijection between the sets of connected components of X and Y .",8E02EAAB9EE81298EBDB66746EDEB4D092DDEAFF9A8A44F0E43CDBEAD7330E4B,lexical_candidate_only
